Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Idaho,US,2021-03-08 05:31:09,44.2405,-114.4788,172931,1879,,,16.0,9676.816456032657,645838.0,,1.086560535704992,84000016.0,USA,36139.592012601664,,,
Illinois,US,2021-03-08 05:31:09,40.3495,-88.9861,1198257,23015,,,17.0,9456.075807889016,18640190.0,,1.920706492847528,84000017.0,USA,147099.53683847014,,,
Indiana,US,2021-03-08 05:31:09,39.8494,-86.2583,667262,12737,,,18.0,9911.471982714764,8242367.0,,1.9088454010568563,84000018.0,USA,122431.65292157016,,,
Iowa,US,2021-03-08 05:31:09,42.0115,-93.2105,339672,5558,,,19.0,10765.910106590343,1326802.0,,1.6362844155538283,84000019.0,USA,42053.01308687288,,,
Kansas,US,2021-03-08 05:31:09,38.5266,-96.7265,298188,4768,,,20.0,10235.353964591526,1270547.0,,1.5989912404255031,84000020.0,USA,43611.74250355437,,,
Kentucky,US,2021-03-08 05:31:09,37.6681,-84.6701,410709,4819,,,21.0,9192.906463834752,3975672.0,,1.1733368394654122,84000021.0,USA,88987.53333110994,,,
Louisiana,US,2021-03-08 05:31:09,31.1695,-91.8678,433785,9748,,,22.0,9331.129751070925,5695464.0,,2.247196191661768,84000022.0,USA,122514.87159895664,,,
Maine,US,2021-03-08 05:31:09,44.6939,-69.3819,45794,706,,,23.0,3406.754291733745,1660180.0,,1.5416866838450451,84000023.0,USA,123505.81604687356,,,
Maryland,US,2021-03-08 05:31:09,39.0639,-76.8021,387319,7955,,,24.0,6406.541530481271,8097590.0,,2.053862578391456,84000024.0,USA,133940.10268489234,,,
Massachusetts,US,2021-03-08 05:31:09,42.2302,-71.5301,591356,16417,,,25.0,8579.698840900033,16825551.0,,2.776161905857048,84000025.0,USA,244113.8001680957,,,
Michigan,US,2021-03-08 05:31:09,43.3266,-84.5361,656072,16658,,,26.0,6569.354102096386,10621967.0,,2.5390505920081936,84000026.0,USA,106359.45823595954,,,
Minnesota,US,2021-03-08 05:31:09,45.6945,-93.9002,490011,6618,,,27.0,8688.70522048247,7111428.0,,1.350581925711872,84000027.0,USA,126097.37656641426,,,
Mississippi,US,2021-03-08 05:31:09,32.7416,-89.6787,297581,6808,,,28.0,9998.860944126118,1756955.0,,2.2877804698552664,84000028.0,USA,59034.51070494117,,,
Missouri,US,2021-03-08 05:31:09,38.4561,-92.2884,567217,8514,,,29.0,8114.278489295516,4565866.0,,1.7080046906876998,84000029.0,USA,74393.80144255867,,,
Montana,US,2021-03-08 05:31:09,46.9219,-110.4544,100914,1381,,,30.0,9958.850200883626,1104488.0,,1.2974689490595464,84000030.0,USA,103341.19901420128,,,
Nebraska,US,2021-03-08 05:31:09,41.1254,-98.2681,203026,2113,,,31.0,10495.510771254048,2421684.0,,1.040753401042231,84000031.0,USA,125189.9289084826,,,
Nevada,US,2021-03-08 05:31:09,38.3135,-117.0554,296190,5037,,,32.0,9616.071393786551,2770192.0,,1.700597589385192,84000032.0,USA,89936.74346364275,,,
New Hampshire,US,2021-03-08 05:31:09,43.4525,-71.5639,76861,1184,,,33.0,5652.74532602884,1497185.0,,1.5404431376120529,84000033.0,USA,110110.53084074485,,,
New Jersey,US,2021-03-08 05:31:09,40.2989,-74.521,812609,23574,,,34.0,9148.745973684418,10999550.0,,2.9010262007927548,84000034.0,USA,123838.26511254544,,,
New Mexico,US,2021-03-08 05:31:09,34.8405,-106.2485,186922,3808,,,35.0,8914.508526923273,2783542.0,,2.0372133831223715,84000035.0,USA,132750.07165581937,,,
New York,US,2021-03-08 05:31:09,42.1657,-74.9481,1694651,48335,,,36.0,8711.26371156417,39695100.0,,2.852209688012458,84000036.0,USA,204050.55917525844,,,
North Carolina,US,2021-03-08 05:31:09,35.6301,-79.8064,872176,11502,,,37.0,8315.875425864248,9688838.0,,1.3187705233806022,84000037.0,USA,92379.48513760947,,,
North Dakota,US,2021-03-08 05:31:09,47.5289,-99.784,100391,1479,,,38.0,13173.600048290034,1425146.0,,1.473239633034834,84000038.0,USA,187011.81793607344,,,
Northern Mariana Islands,US,2021-03-08 05:31:09,15.0979,145.6739,145,2,,,69.0,262.9479181778616,17574.0,,1.3793103448275863,580.0,MNP,31869.287683156825,,,
Ohio,US,2021-03-08 05:31:09,40.3888,-82.7649,978471,18487,,,39.0,8370.798436149917,10257157.0,,1.7886069183450506,84000039.0,USA,87749.7583218554,,,
Oklahoma,US,2021-03-08 05:31:09,35.5653,-96.9289,428997,4534,,,40.0,10841.550266605442,3575297.0,,1.0568838476725944,84000040.0,USA,90354.38975923756,,,
Oregon,US,2021-03-08 05:31:09,44.572,-122.0709,157285,2296,,,41.0,3729.132470801285,3850973.0,,1.4597704803382394,84000041.0,USA,91304.24680343983,,,
Pennsylvania,US,2021-03-08 05:31:09,40.5908,-77.2098,950773,24334,,,42.0,7426.76001361976,10681716.0,,2.559391148044801,84000042.0,USA,83437.94077623407,,,
Puerto Rico,US,2021-03-08 05:31:09,18.2208,-66.5901,101327,2059,,,72.0,3172.7209933074364,407299.0,,2.0320348969178994,630.0,PRI,12753.225575149028,,,
Rhode Island,US,2021-03-08 05:31:09,41.6809,-71.5118,128121,2541,,,44.0,12094.177527773818,3087981.0,,1.9832814292738896,84000044.0,USA,291494.6840595416,,,
South Carolina,US,2021-03-08 05:31:09,33.8569,-80.945,525865,8754,,,45.0,10213.521279294207,5183044.0,,1.664685803390604,84000045.0,USA,100666.76843965308,,,
South Dakota,US,2021-03-08 05:31:09,44.2998,-99.4388,113589,1900,,,46.0,12839.86259112268,701924.0,,1.6726971801847008,84000046.0,USA,79344.01842970004,,,
Tennessee,US,2021-03-08 05:31:09,35.7478,-86.6923,783484,11547,,,47.0,11472.602689578564,6872745.0,,1.4738016347494014,84000047.0,USA,100638.01273770444,,,
Texas,US,2021-03-08 05:31:09,31.0545,-97.5635,2695558,45315,,,48.0,9296.347988184942,19907384.0,,1.6810990525894824,84000048.0,USA,68655.90322984151,,,
Utah,US,2021-03-08 05:31:09,40.15,-111.8624,374850,1976,,,49.0,11674.731858620731,2910121.0,,0.5274027684637724,84000049.0,USA,90772.27462118967,,,
Vermont,US,2021-03-08 05:31:09,44.0459,-72.7107,16083,208,,,50.0,2577.449281958496,1124215.0,,1.293291052664304,84000050.0,USA,180165.8362567289,,,
Virgin Islands,US,2021-03-08 05:31:09,18.3358,-64.8963,2714,25,,,78.0,2530.111496438826,48881.0,,0.9211495946941785,850.0,VIR,45569.04202558079,,,
Virginia,US,2021-03-08 05:31:09,37.7693,-78.17,585700,9596,,,51.0,6861.914313587727,6038209.0,,1.6383814239371692,84000051.0,USA,70742.14233487149,,,
Washington,US,2021-03-08 05:31:09,47.4009,-121.4905,344532,5041,,,53.0,4524.449654118581,5393756.0,,1.4631442072144245,84000053.0,USA,70831.67156780798,,,
West Virginia,US,2021-03-08 05:31:09,38.4912,-80.9545,133445,2325,,,54.0,7446.096776659504,2236551.0,,1.7422908314286785,84000054.0,USA,124797.29620393863,,,
Wisconsin,US,2021-03-08 05:31:09,44.2685,-89.6165,621654,7106,,,55.0,10676.874997638444,7080595.0,,1.1430795908978306,84000055.0,USA,121608.84949490197,,,
Wyoming,US,2021-03-08 05:31:09,42.756,-107.3025,54764,682,,,56.0,9462.315056871686,649293.0,,1.245343656416624,84000056.0,USA,112187.11069719867,,,
Alabama,US,2021-03-09 05:30:55,32.3182,-86.9023,500092,10148,,,1.0,10199.329619420843,2323788.0,,2.0292266223014965,84000001.0,USA,47393.43916250357,,,
Alaska,US,2021-03-09 05:30:55,61.3707,-152.4044,59624,305,,,2.0,8150.421368473573,1731628.0,,0.5115389775929156,84000002.0,USA,236708.3364659727,,,
American Samoa,US,2021-03-09 05:30:55,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,,
Arizona,US,2021-03-09 05:30:55,33.7298,-111.4312,827237,16328,,,4.0,11365.148555713871,7930064.0,,1.973799527825762,84000004.0,USA,108646.963468974,,,
Arkansas,US,2021-03-09 05:30:55,34.9697,-92.3731,324951,5343,,,5.0,10767.796715757551,2736442.0,,1.6442479019913772,84000005.0,USA,90676.59795003252,,,
California,US,2021-03-09 05:30:55,36.1162,-119.6816,3602380,54316,,,6.0,9117.128135260828,49646014.0,,1.507780967027354,84000006.0,USA,125647.23073161436,,,
Colorado,US,2021-03-09 05:30:55,39.0598,-105.3111,437187,5990,,,8.0,7591.718043681808,6415123.0,,1.3701230823423387,84000008.0,USA,111398.10889056211,,,
Connecticut,US,2021-03-09 05:30:55,41.5978,-72.7554,287396,7725,,,9.0,8060.949931940963,6520366.0,,2.6879288507842847,84000009.0,USA,182884.7439210364,,,
Delaware,US,2021-03-09 05:30:55,39.3185,-75.5071,88563,1475,,,10.0,9094.914168114656,1431942.0,,1.6654810699727878,84000010.0,USA,147052.263176704,,,
Diamond Princess,US,2021-03-09 05:30:55,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,,
District of Columbia,US,2021-03-09 05:30:55,38.8974,-77.0268,41579,1035,,,11.0,5891.471330458847,1261363.0,,2.4892373553957525,84000011.0,USA,178726.85614857406,,,
Florida,US,2021-03-09 05:30:55,27.7663,-81.6868,1948307,31764,,,12.0,9071.286234671745,22339182.0,,1.6303385452087376,84000012.0,USA,104010.87414377036,,,
Georgia,US,2021-03-09 05:30:55,33.0406,-83.6431,1024931,17948,,,13.0,9653.293459250894,7359069.0,,1.75114227201636,84000013.0,USA,69311.25377598689,,,
Grand Princess,US,2021-03-09 05:30:55,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Guam,US,2021-03-09 05:30:55,13.4443,144.7937,7751,133,,,66.0,4719.629298114219,120636.0,,1.7159076248226035,316.0,GUM,73455.9669729463,,,
Hawaii,US,2021-03-09 05:30:55,21.0943,-157.4983,28784,445,,,15.0,1988.032816525788,1146796.0,,1.5773767230353843,84000015.0,USA,80995.73972788501,,,
Idaho,US,2021-03-09 05:30:55,44.2405,-114.4788,173309,1890,,,16.0,9697.968456659382,645838.0,,1.0905377101016105,84000016.0,USA,36139.592012601664,,,
Illinois,US,2021-03-09 05:30:55,40.3495,-88.9861,1199441,23021,,,17.0,9465.419374216224,18640190.0,,1.9193107455889868,84000017.0,USA,147099.53683847014,,,
Indiana,US,2021-03-09 05:30:55,39.8494,-86.2583,667736,12744,,,18.0,9918.512751887603,8242367.0,,1.908538703918914,84000018.0,USA,122431.65292157016,,,
Iowa,US,2021-03-09 05:30:55,42.0115,-93.2105,340128,5559,,,19.0,10780.36303473457,1326802.0,,1.6343847022297489,84000019.0,USA,42053.01308687288,,,
Kansas,US,2021-03-09 05:30:55,38.5266,-96.7265,298788,4772,,,20.0,10255.949066938889,1270547.0,,1.59711902753792,84000020.0,USA,43611.74250355437,,,
Kentucky,US,2021-03-09 05:30:55,37.6681,-84.6701,411040,4829,,,21.0,9200.315242409191,3975672.0,,1.1748248345659789,84000021.0,USA,88987.53333110994,,,
Louisiana,US,2021-03-09 05:30:55,31.1695,-91.8678,434289,9758,,,22.0,9341.971272549396,5695464.0,,2.2468908952333586,84000022.0,USA,122514.87159895664,,,
Maine,US,2021-03-09 05:30:55,44.6939,-69.3819,45933,706,,,23.0,3417.0949225271006,1660180.0,,1.5370213136524942,84000023.0,USA,123505.81604687356,,,
Maryland,US,2021-03-09 05:30:55,39.0639,-76.8021,388035,7963,,,24.0,6418.384697833824,8097590.0,,2.0521344724058395,84000024.0,USA,133940.10268489234,,,
Massachusetts,US,2021-03-09 05:30:55,42.2302,-71.5301,592344,16435,,,25.0,8594.033256133513,16825551.0,,2.7745701821914293,84000025.0,USA,244113.8001680957,,,
Michigan,US,2021-03-09 05:30:55,43.3266,-84.5361,658355,16662,,,26.0,6592.2141470534725,10621967.0,,2.5308534149509003,84000026.0,USA,106359.45823595954,,,
Minnesota,US,2021-03-09 05:30:55,45.6945,-93.9002,490483,6624,,,27.0,8697.074560893336,7111428.0,,1.3505055221078,84000027.0,USA,126097.37656641426,,,
Mississippi,US,2021-03-09 05:30:55,32.7416,-89.6787,297651,6808,,,28.0,10001.212976904046,1756955.0,,2.2872424416514643,84000028.0,USA,59034.51070494117,,,
Missouri,US,2021-03-09 05:30:55,38.4561,-92.2884,567734,8516,,,29.0,8118.531085008249,4565866.0,,1.7071100148714853,84000029.0,USA,74393.80144255867,,,
Montana,US,2021-03-09 05:30:55,46.9219,-110.4544,100959,1381,,,30.0,9958.850200883626,1104488.0,,1.2974689490595464,84000030.0,USA,103341.19901420128,,,
Nebraska,US,2021-03-09 05:30:55,41.1254,-98.2681,203027,2113,,,31.0,10495.562466656464,2421684.0,,1.040748274859994,84000031.0,USA,125189.9289084826,,,
Nevada,US,2021-03-09 05:30:55,38.3135,-117.0554,296393,5040,,,32.0,9622.6619690691,2770192.0,,1.7004450172574923,84000032.0,USA,89936.74346364275,,,
New Hampshire,US,2021-03-09 05:30:55,43.4525,-71.5639,77060,1184,,,33.0,5667.380789005899,1497185.0,,1.536465092135998,84000033.0,USA,110110.53084074485,,,
New Jersey,US,2021-03-09 05:30:55,40.2989,-74.521,814916,23590,,,34.0,9174.719297830829,10999550.0,,2.894776884979556,84000034.0,USA,123838.26511254544,,,
New Mexico,US,2021-03-09 05:30:55,34.8405,-106.2485,187040,3811,,,35.0,8920.136072135592,2783542.0,,2.037532078699744,84000035.0,USA,132750.07165581937,,,
New York,US,2021-03-09 05:30:55,42.1657,-74.9481,1700091,48401,,,36.0,8739.227743445017,39695100.0,,2.84696525068364,84000036.0,USA,204050.55917525844,,,
North Carolina,US,2021-03-09 05:30:55,35.6301,-79.8064,874906,11535,,,37.0,8341.904965673426,9688838.0,,1.31842735105257,84000037.0,USA,92379.48513760947,,,
North Dakota,US,2021-03-09 05:30:55,47.5289,-99.784,100419,1479,,,38.0,13177.274290018397,1425146.0,,1.4728288471305233,84000038.0,USA,187011.81793607344,,,
Northern Mariana Islands,US,2021-03-09 05:30:55,15.0979,145.6739,146,2,,,69.0,264.76135209632963,17574.0,,1.3698630136986298,580.0,MNP,31869.287683156825,,,
Ohio,US,2021-03-09 05:30:55,40.3888,-82.7649,979725,18506,,,39.0,8381.526379276422,10257157.0,,1.7863175891193956,84000039.0,USA,87749.7583218554,,,
Oklahoma,US,2021-03-09 05:30:55,35.5653,-96.9289,429162,4534,,,40.0,10845.720122790892,3575297.0,,1.0564775073282349,84000040.0,USA,90354.38975923756,,,
Oregon,US,2021-03-09 05:30:55,44.572,-122.0709,157515,2298,,,41.0,3734.5856320581393,3850973.0,,1.4589086753642508,84000041.0,USA,91304.24680343983,,,
Pennsylvania,US,2021-03-09 05:30:55,40.5908,-77.2098,952818,24344,,,42.0,7442.73409389744,10681716.0,,2.554947534576383,84000042.0,USA,83437.94077623407,,,
Puerto Rico,US,2021-03-09 05:30:55,18.2208,-66.5901,101327,2059,,,72.0,3172.7209933074364,407299.0,,2.0320348969178994,630.0,PRI,12753.225575149028,,,
Rhode Island,US,2021-03-09 05:30:55,41.6809,-71.5118,128981,2549,,,44.0,12175.358541611406,3087981.0,,1.9762600693125345,84000044.0,USA,291494.6840595416,,,
South Carolina,US,2021-03-09 05:30:55,33.8569,-80.945,526716,8760,,,45.0,10230.049678424552,5183044.0,,1.6631353518784315,84000045.0,USA,100666.76843965308,,,
South Dakota,US,2021-03-09 05:30:55,44.2998,-99.4388,113596,1901,,,46.0,12840.653856457686,701924.0,,1.673474418113314,84000046.0,USA,79344.01842970004,,,
Tennessee,US,2021-03-09 05:30:55,35.7478,-86.6923,783904,11556,,,47.0,11478.752774493663,6872745.0,,1.474160101236886,84000047.0,USA,100638.01273770444,,,
Texas,US,2021-03-09 05:30:55,31.0545,-97.5635,2699083,45411,,,48.0,9308.504887297611,19907384.0,,1.6824603022582114,84000048.0,USA,68655.90322984151,,,
Utah,US,2021-03-09 05:30:55,40.15,-111.8624,375110,1977,,,49.0,11700.402812513452,2910121.0,,0.5270454000159953,84000049.0,USA,90772.27462118967,,,
Vermont,US,2021-03-09 05:30:55,44.0459,-72.7107,16199,208,,,50.0,2596.03935325783,1124215.0,,1.2840298783875548,84000050.0,USA,180165.8362567289,,,
Virgin Islands,US,2021-03-09 05:30:55,18.3358,-64.8963,2744,25,,,78.0,2558.0788305925344,48881.0,,0.9110787172011662,850.0,VIR,45569.04202558079,,,
Virginia,US,2021-03-09 05:30:55,37.7693,-78.17,586592,9683,,,51.0,6872.364761885014,6038209.0,,1.6507214554579674,84000051.0,USA,70742.14233487149,,,
Washington,US,2021-03-09 05:30:55,47.4009,-121.4905,345731,5063,,,53.0,4540.195115020001,5393756.0,,1.4644333311158098,84000053.0,USA,70831.67156780798,,,
West Virginia,US,2021-03-09 05:30:55,38.4912,-80.9545,133627,2325,,,54.0,7456.252193597958,2236551.0,,1.7399178309772725,84000054.0,USA,124797.29620393863,,,
Wisconsin,US,2021-03-09 05:30:55,44.2685,-89.6165,621842,7106,,,55.0,10680.103887824233,7080595.0,,1.142734006387475,84000055.0,USA,121608.84949490197,,,
Wyoming,US,2021-03-09 05:30:55,42.756,-107.3025,54903,682,,,56.0,9486.331962008366,649293.0,,1.2421907728175146,84000056.0,USA,112187.11069719867,,,
Alabama,US,2021-03-10 05:31:08,32.3182,-86.9023,500616,10186,,,1.0,10210.016550466686,2325492.0,,2.03469325790626,84000001.0,USA,47428.19208330911,,,
Alaska,US,2021-03-10 05:31:08,61.3707,-152.4044,59712,305,,,2.0,8162.450703647759,1750767.0,,0.5107851018220794,84000002.0,USA,239324.5801693676,,,
American Samoa,US,2021-03-10 05:31:08,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,,
Arizona,US,2021-03-10 05:31:08,33.7298,-111.4312,827800,16326,,,4.0,11372.88343536368,7943606.0,,1.9722155109929933,84000004.0,USA,108948.65125268642,,,
Arkansas,US,2021-03-10 05:31:08,34.9697,-92.3731,325383,5357,,,5.0,10782.111760737278,2738729.0,,1.6463675115171967,84000005.0,USA,90752.3815330618,,,
California,US,2021-03-10 08:30:50,36.1162,-119.6816,3607891,54628,,,6.0,9131.075718012626,49922499.0,,1.5141255653233427,84000006.0,USA,126346.97622555937,,,
Colorado,US,2021-03-10 05:31:08,39.0598,-105.3111,438025,5997,,,8.0,7606.269848105557,6427032.0,,1.3690999372181951,84000008.0,USA,111604.90774364377,,,
Connecticut,US,2021-03-10 05:31:08,41.5978,-72.7554,288145,7739,,,9.0,8081.958058355472,6593253.0,,2.6858005518055146,84000009.0,USA,184929.0954697336,,,
Delaware,US,2021-03-10 05:31:08,39.3185,-75.5071,88679,1482,,,10.0,9106.82670544403,1438635.0,,1.6711961118190326,84000010.0,USA,147739.5960417514,,,
Diamond Princess,US,2021-03-10 05:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,,
District of Columbia,US,2021-03-10 05:31:08,38.8974,-77.0268,41910,1036,,,11.0,5938.371857416731,1267141.0,,2.471963731806252,84000011.0,USA,179545.56081553074,,,
Florida,US,2021-03-10 05:31:08,27.7663,-81.6868,1952733,31889,,,12.0,9091.893619891143,22392896.0,,1.6330445585750843,84000012.0,USA,104260.965668776,,,
Georgia,US,2021-03-10 05:31:08,33.0406,-83.6431,1026692,17978,,,13.0,9669.87940482356,7373017.0,,1.7510606881128907,84000013.0,USA,69442.62275318596,,,
Grand Princess,US,2021-03-10 05:31:08,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,,
Guam,US,2021-03-10 05:31:08,13.4443,144.7937,7752,133,,,66.0,4720.238203971284,121379.0,,1.7156862745098038,316.0,GUM,73908.38402474593,,,
Hawaii,US,2021-03-10 05:31:08,21.0943,-157.4983,28827,445,,,15.0,1990.928558513764,1146955.0,,1.5750824789811628,84000015.0,USA,81006.96955657008,,,
Idaho,US,2021-03-10 05:31:08,44.2405,-114.4788,173790,1892,,,16.0,9724.884097668524,648393.0,,1.08867023419069,84000016.0,USA,36282.56386868972,,,
Illinois,US,2021-03-10 05:31:08,40.3495,-88.9861,1200938,23040,,,17.0,9477.232988060674,18679826.0,,1.9185003722090568,84000017.0,USA,147412.32534771445,,,
Indiana,US,2021-03-10 05:31:08,39.8494,-86.2583,668308,12762,,,18.0,9927.009207513896,8255253.0,,1.9095985683247845,84000018.0,USA,122623.06083625623,,,
Iowa,US,2021-03-10 05:31:08,42.0115,-93.2105,340891,5574,,,19.0,10804.54633336186,1329219.0,,1.6351267707272998,84000019.0,USA,42129.61994504084,,,
Kansas,US,2021-03-10 05:31:08,38.5266,-96.7265,298806,4772,,,20.0,10256.566920009309,1274866.0,,1.597022817480238,84000020.0,USA,43759.99291528478,,,
Kentucky,US,2021-03-10 05:31:08,37.6681,-84.6701,411917,4850,,,21.0,9219.94514817893,3979852.0,,1.1774216650441716,84000021.0,USA,89081.09434150619,,,
Louisiana,US,2021-03-10 05:31:08,31.1695,-91.8678,434926,9769,,,22.0,9355.67375108469,5707952.0,,2.2461292265810737,84000022.0,USA,122783.50040892324,,,
Maine,US,2021-03-10 05:31:08,44.6939,-69.3819,46066,723,,,23.0,3426.9891951567165,1705692.0,,1.5694872574132763,84000023.0,USA,126891.59150491144,,,
Maryland,US,2021-03-10 05:31:08,39.0639,-76.8021,388666,7988,,,24.0,6428.821902581679,8120946.0,,2.0552350861665287,84000024.0,USA,134326.42812719164,,,
Massachusetts,US,2021-03-10 05:31:08,42.2302,-71.5301,593607,16456,,,25.0,8612.35751366376,16866613.0,,2.7722045056746296,84000025.0,USA,244709.54891133163,,,
Michigan,US,2021-03-10 05:31:08,43.3266,-84.5361,659890,16692,,,26.0,6607.58434810872,10672053.0,,2.52951249450666,84000026.0,USA,106860.97738257392,,,
Minnesota,US,2021-03-10 05:31:08,45.6945,-93.9002,492108,6764,,,27.0,8725.888497689211,7146871.0,,1.3744950295463598,84000027.0,USA,126725.8395583258,,,
Mississippi,US,2021-03-10 05:31:08,32.7416,-89.6787,298008,6834,,,28.0,10013.208344071483,1780171.0,,2.29322702746235,84000028.0,USA,59814.5791759754,,,
Missouri,US,2021-03-10 05:31:08,38.4561,-92.2884,568406,8625,,,29.0,8124.950712252755,4576074.0,,1.7274191187234669,84000029.0,USA,74560.12518598996,,,
Montana,US,2021-03-10 05:31:08,46.9219,-110.4544,101093,1385,,,30.0,9458.746343955434,1110533.0,,1.3700256199736875,84000030.0,USA,103906.798231251,,,
Nebraska,US,2021-03-10 05:31:08,41.1254,-98.2681,203279,2110,,,31.0,10508.589708065723,2427805.0,,1.0379822805110217,84000031.0,USA,125506.35646668127,,,
Nevada,US,2021-03-10 05:31:08,38.3135,-117.0554,296822,5054,,,32.0,9636.589835060302,2776608.0,,1.7027039774679775,84000032.0,USA,90145.04460163708,,,
New Hampshire,US,2021-03-10 05:31:08,43.4525,-71.5639,77252,1185,,,33.0,5681.501436702359,1499861.0,,1.5339408688448195,84000033.0,USA,110307.33736801424,,,
New Jersey,US,2021-03-10 05:31:08,40.2989,-74.521,819042,23635,,,34.0,9221.171805601996,10994749.0,,2.88568840181578,84000034.0,USA,123784.2131276183,,,
New Mexico,US,2021-03-10 05:31:08,34.8405,-106.2485,187238,3830,,,35.0,8929.578902237618,2788740.0,,2.0455249468590777,84000035.0,USA,132997.96979152807,,,
New York,US,2021-03-10 05:31:08,42.1657,-74.9481,1706924,48481,,,36.0,8774.352418048295,39841556.0,,2.840255336500044,84000036.0,USA,204803.40848649765,,,
North Carolina,US,2021-03-10 05:31:08,35.6301,-79.8064,875903,11552,,,37.0,8351.410991750257,9747566.0,,1.3188675001683976,84000037.0,USA,92939.43488629573,,,
North Dakota,US,2021-03-10 05:31:08,47.5289,-99.784,100514,1479,,,38.0,13189.74046731106,1425905.0,,1.4714368147720716,84000038.0,USA,187111.41613149585,,,
Northern Mariana Islands,US,2021-03-10 05:31:08,15.0979,145.6739,146,2,,,69.0,264.76135209632963,17542.0,,1.3698630136986298,580.0,MNP,31811.25779776585,,,
Ohio,US,2021-03-10 05:31:08,40.3888,-82.7649,981618,18519,,,39.0,8397.720953709011,10282753.0,,1.7991723868144227,84000039.0,USA,87968.73155332744,,,
Oklahoma,US,2021-03-10 05:31:08,35.5653,-96.9289,429432,4701,,,40.0,10852.54352382163,3550948.0,,1.0947018387078746,84000040.0,USA,89739.04534554336,,,
Oregon,US,2021-03-10 05:31:08,44.572,-122.0709,158007,2303,,,41.0,3746.2506552684526,3850973.0,,1.4575303625788731,84000041.0,USA,91304.24680343983,,,
